"ChannelID","ChannelName","ProgrammeCount","NoDataCount"
"epg-pl-national-geographic-wild-hd-20b0d739","PL: NATIONAL GEOGRAPHIC WILD HD","1","1"
"natgeopeople.pl","PL: National Geographic People HD","1","1"
"lifetime.pl","PL: Lifetime FHD","1","1"
"epg-pl-kino-tv-hd-fae32d67","PL: KINO TV HD","1","1"
"epg-pl-metro-56bc3e8f","PL: METRO","1","1"
"motowizja.pl","PL: Motowizja","1","1"
"minimini.pl","PL: MiniMini+ FHD","1","1"
"polsatsportextra.pl","PL: Polsat Sport Extra FHD","1","1"
"tvpuls2.pl","PL: TV Puls 2","1","1"
"tv4.pl","PL: TV 4 POLSKA","1","1"
"tvpuls.pl","PL: TV PULS HD","1","1"
"tv6.pl","PL: TV6 FHD","1","1"
"tvrepublika.pl","PL: TV REPUBLIKA","1","1"
"superstacja.pl","PL: Superstacja","1","1"
"Sundance.ro","PL: Sundance HD","1","1"
"teletoon.pl","PL: TeleToon FHD","1","1"
"ttv.pl","PL: TTV HD","1","1"
"travelchannel.pl","PL: Travel Channel HD","1","1"
"epg-pl-tvn24-bis-hd-e98e9675","PL: TVN24 BIS HD","1","1"
"tvnturbo.pl","PL: TVN TURBO HD","1","1"
"epg-pl-tvp-1-hd-fad05b95","PL: TVP 1 HD","1","1"
"tvp3.pl","PL: TVP 3","1","1"
"tvp2.pl","PL: TVP 2 FHD","1","1"
"tvn7.pl","PL: TVN 7 HD","1","1"
"epg-pl-tvn-24-fhd-d8725fc5","PL: TVN 24 FHD","1","1"
"tvnfabula.pl","PL: TVN FABULA","1","1"
"tvnstyle.pl","PL: TVN STYLE HD","1","1"
"tvn.pl","PL: TVN HD","1","1"
"stopklatka.pl","PL: STOPKLATKA TV","1","1"
"epg-pl-polsat-sport-premium-4-fhd-d58bf5d9","PL: Polsat Sport Premium 4 FHD","1","1"
"polsatsportpremium3ppv.pl","PL: Polsat Sport Premium 3 FHD","1","1"
"polsatsportpremium5ppv.pl","PL: Polsat Sport Premium 5 FHD","1","1"
"tlc.pl","PL: POLSAT TLC","1","1"
"epg-pl-polsat-sport-premium-ppv-4-fhd-9f757b5b","PL: POLSAT SPORT PREMIUM PPV 4 FHD","1","1"
"polsatsport.pl","PL: Polsat Sport HD","1","1"
"PolsatSportFight.pl","PL: POLSAT SPORT FIGHT HD","1","1"
"polsatsportnews.pl","PL: POLSAT SPORT NEWS HD","1","1"
"polsatsportpremium2.pl","PL: Polsat Sport Premium 2 FHD","1","1"
"polsatsportpremium1.pl","PL: Polsat Sport Premium 1 FHD","1","1"
"scifiuniversal.pl","PL: SciFi Universal HD","1","1"
"romancetv.pl","PL: Romance TV","1","1"
"polsatromans.pl","PL: Seriale Polsat","1","1"
"starstv.pl","PL: Stars TV","1","1"
"sportklub.pl","PL: Sport Klub Polska","1","1"
"polsatviasathist.pl","PL: Polsat Viasat History HD","1","1"
"polsatviasatexpl.pl","PL: Polsat Viasat Explore FHD","1","1"
"polsatviasatnature.pl","PL: Polsat Viasat Nature HD","1","1"
"redcarpet.pl","PL: Red Carpet","1","1"
"epg-pl-power-tv-e03e8256","PL: Power TV","1","1"
"bbcbrit.pl","PL: BBC BRIT HD","1","1"
"babyfirsttv.pl","PL: BABY TV","1","1"
"bbcearth.pl","PL: BBC EARTH HD","1","1"
"epg-pl-bbc-lifestyle-hd-088f5bff","PL: BBC LifeStyle HD","1","1"
"epg-pl-bbc-first-3c0f3961","PL: BBC FIRST","1","1"
"axnblack.pl","PL: AXN BLACK","1","1"
"atmrozrywka.pl","PL: ATM ROZRYWKA TV","1","1"
"axn.pl","PL: AXN FHD","1","1"
"axnwhite.pl","PL: AXN WHITE","1","1"
"axnspin.pl","PL: AXN SPIN HD","1","1"
"kuchniaplus.pl","PL: CANAL+ Kuchnia","1","1"
"canalplusfilm.pl","PL: CANAL+ Film HD","1","1"
"canalplusseriale.pl","PL: CANAL+ Seriale FHD","1","1"
"epg-pl-canal-sport-3-hd-3d53be25","PL: CANAL+ Sport 3 HD","1","1"
"epg-pl-canal-sport-2-hd-7aac60cb","PL: CANAL+ Sport 2 HD","1","1"
"epg-pl-canal-now-fhd-943223e0","PL: CANAL + Now FHD","1","1"
"boomerang.pl","PL: BOOMERANG HD","1","1"
"epg-pl-canal-1-b1220cd0","PL: CANAL+ 1","1","1"
"canalplusfamily.pl","PL: CANAL+ Family FHD","1","1"
"domo.pl","PL: CANAL+ Domo","1","1"
"animalplanet.pl","PL: ANIMAL PLANET HD","1","1"
"movistardeportes.pe","PE: MOVISTAR Deportes","1","1"
"epg-pe-magico-552f1230","PE: Magico","1","1"
"panamericanatv.pe","PE: Panamericana","1","1"
"epg-pe-tv-peru-hd-3a7b5466","PE: TV Peru HD","1","1"
"epg-pe-peru-magico-8ab6d864","PE: Peru Magico","1","1"
"atv.pe","PE: ATV HD","1","1"
"epg-pa-tvn-d6379ff9","PA: TVN","1","1"
"CanalVie.ca","PE: Canal IPE","1","1"
"frecuencialatina.pe","PE: LATINA","1","1"
"golperu.pe","PE: Gol Peru","1","1"
"4funhits.pl","PL: 4fun Kids","1","1"
"13ulica.pl","PL: 13 Ulica HD","1","1"
"adventure.pl","PL: Adventure FHD","1","1"
"amc.pl","PL: AMC","1","1"
"epg-pl-ale-kino-3037bf54","PL: Ale KINO+","1","1"
"willax.pe","PE: Willax HD","1","1"
"epg-pe-tv-peru-noticias-b7bbcadb","PE: TV Peru Noticias","1","1"
"epg-pk-geo-news-tv-2b42ef67","PK: Geo News TV","1","1"
"4funfitdance.pl","PL : 4FUN","1","1"
"epg-pk-hum-tv-56cf7e4b","PK: HUM TV","1","1"
"canalplussport.pl","PL: CANAL+ SPORT HD","1","1"
"epg-pl-eska-tv-4226ef73","PL: ESKA TV","1","1"
"epg-pl-eska-rock-tv-cbe36672","PL: ESKA ROCK TV","1","1"
"epg-pl-eska-tv-extra-956f1160","PL: ESKA TV EXTRA","1","1"
"eurosport2.pl","PL: EUROSPORT 2 HD","1","1"
"eurosport1.pl","PL: EUROSPORT 1 FHD","1","1"
"elevensports2.pl","PL: ELEVEN SPORTS 2 HD","1","1"
"elevensports1.pl","PL: ELEVEN SPORTS 1 HD","1","1"
"epg-pl-eleven-sports-3-hd-f0273269","PL: ELEVEN SPORTS 3 HD","1","1"
"EpicDrama.pl","PL: EPIC DRAMA HD","1","1"
"epg-pl-eleven-sports-4-fhd-12502176","PL: ELEVEN SPORTS 4 FHD","1","1"
"filmboxpremium.pl","PL: Filmbox Premium HD","1","1"
"filmboxfamily.pl","PL: FILMBOX FAMILY","1","1"
"fokustv.pl","PL: FOKUS TV","1","1"
"fox.pl","PL: FOX","1","1"
"polsatfood.pl","PL: FOOD NETWORK HD","1","1"
"fightbox.pl","PL: FIGHT BOX HD","1","1"
"ExtremeSports.pl","PL: EXTREME SPORTS HD","1","1"
"filmboxaction.pl","PL: FILMBOX ACTION","1","1"
"filmboxextra.pl","PL: FILMBOX EXTRA HD","1","1"
"filmboxarthouse.pl","PL: FILMBOX ARTHOUSE","1","1"
"epg-pl-e-fhd-ae13e2b9","PL: E! FHD","1","1"
"epg-pl-comedy-central-family-fhd-7f0ca873","PL: COMEDY CENTRAL FAMILY FHD","1","1"
"cinemax.pl","PL: CINEMAX HD","1","1"
"epg-pl-comedy-central-polska-dbaab74d","PL: Comedy Central Polska","1","1"
"davincilearning.pl","PL: DA VINCI","1","1"
"CrimeInvestigation.id","PL: Crime Investigation HD","1","1"
"bbccbeebies.pl","PL: Cbeebies","1","1"
"cartoonnetwork.pl","PL: CARTOON NETWORK HD","1","1"
"cbseuropa.pl","PL: CBS EUROPA HD","1","1"
"cinemax2.pl","PL: Cinemax 2 FHD","1","1"
"cbsreality.pl","PL: CBS Reality HD","1","1"
"discoveryturboxtra.pl","PL: DISCOVERY TURBO XTRA HD (DTX)","1","1"
"discoveryscience.pl","PL: DISCOVERY SCIENCE HD","1","1"
"disneychannel.pl","PL: DISNEY CHANNEL FHD","1","1"
"disneyxd.pl","PL: DISNEY XD","1","1"
"disneyjunior.pl","PL: DISNEY JUNIOR","1","1"
"discovery.pl","PL: DISCOVERY HD","1","1"
"discopolomusic.pl","PL: DISCO POLO MUSIC","1","1"
"discoveryhistoria.pl","PL: DISCOVERY HISTORIA","1","1"
"discoverylife.pl","PL: DISCOVERY LIFE HD","1","1"
"investigationdiscovery.pl","PL: DISCOVERY INVESTIGATION FHD","1","1"
"tvpabc.pl","PL: TVP ABC","1","1"
"epg-pt-sport-tv-2-sd-e86188dc","PT: SPORT TV 2 SD","1","1"
"epg-pt-sport-tv-2-fhd-cf21a911","PT: SPORT TV 2 FHD","1","1"
"sporttv3.pt","PT: SPORT TV 3 FHD","1","1"
"sporttv5.pt","PT: SPORT TV 5 FHD","1","1"
"sporttv4.pt","PT: SPORT TV 4 FHD","1","1"
"sicnoticias.pt","PT: SIC NOTICIAS FHD","1","1"
"sicmulher.pt","PT: SIC MULHER FHD","1","1"
"sicradical.pt","PT: SIC RADICAL FHD","1","1"
"sporttv1.pt","PT: SPORT TV 1 FHD","1","1"
"sporttvplus.pt","PT: SPORT TV + FHD","1","1"
"travelchannel.pt","PT: TRAVEL CHANNEL FHD","1","1"
"traceurban.pt","PT: TRACE URBAN","1","1"
"globo.pt","PT: TV GLOBO HD","1","1"
"tvcineaction.pt","PT: TVCINE ACTION FHD","1","1"
"recordtv.pt","PT: TV RECORD FHD","1","1"
"tlc.pt","PT: TLC","1","1"
"epg-pt-sport-tv-nba-fhd-f1d06bda","PT: SPORT TV NBA FHD","1","1"
"toros.pt","PT: TOROS TV FHD","1","1"
"tracetoca.pt","PT: TRACE TOCA HD","1","1"
"tpainternational.pt","PT: TPA","1","1"
"sick.pt","PT: SIC K","1","1"
"odisseia.pt","PT: ODISSEIA FHD","1","1"
"nostudios.pt","PT: NOS STUDIO HD","1","1"
"epg-pt-panda-biggs-5222d0a8","PT: PANDA BIGGS","1","1"
"porto.pt","PT: PORTO CANAL FHD","1","1"
"pfc.pt","PT: PFC","1","1"
"nationalgeographicwild.pt","PT: National Geographic Wild HD","1","1"
"nationalgeographic.pt","PT: National Geographic HD","1","1"
"epg-pt-nba-fhd-82a4dcc8","PT: NBA FHD","1","1"
"nickelodeon.pt","PT: NICKELODEON HD","1","1"
"nickjr.pt","PT: NICK JR HD","1","1"
"rtpinternacional.pt","PT: RTP International HD","1","1"
"rtpafrica.pt","PT: RTP AFRICA","1","1"
"rtpmadeira.pt","PT: RTP MADEIRA FHD","1","1"
"siccaras.pt","PT: SIC CARAS FHD","1","1"
"rtpmemoria.pt","PT: RTP MEMORIA","1","1"
"rtp1.pt","PT: RTP 1 FHD","1","1"
"recordnews.pt","PT: RECORD NEWS HD","1","1"
"rtp2.pt","PT: RTP 2 FHD","1","1"
"rtpacores.pt","PT: RTP AÃ‡ORES","1","1"
"rtp3.pt","PT: RTP 3 HD","1","1"
"tvcineedition.pt","PT: TVCINE EDITION FHD","1","1"
"cinemaraton.ro","RO: CINEMARATON FHD","1","1"
"CBSReality.ro","RO: CBS Reality","1","1"
"CineSony.mx","RO: CINETHRONIX","1","1"
"DaVinciLearning.ro","RO: Da Vinci Kids","1","1"
"cnn.ro","RO: CNN","1","1"
"B1.ro","RO: B1","1","1"
"AXNWhite.ro","RO: AXN White","1","1"
"BollywoodTV.ro","RO: Bollywood TV HD","1","1"
"CartoonNetwork.ro","RO: Cartoon Network","1","1"
"Boomerang.ro","RO: BOOMERANG","1","1"
"epg-ro-digi-sport-3-6625b546","RO: DIGI SPORT 3","1","1"
"epg-ro-digi-sport-2-a9d137a7","RO: DIGI SPORT 2","1","1"
"DigiSport4.ro","RO: DIGI SPORT 4","1","1"
"DiscoveryChannel.ro","RO: Discovery Channel","1","1"
"DigiWorld.hu","RO: Digi World","1","1"
"Digi24.ro","RO: DIGI 24","1","1"
"Davinci.id","RO: DAVINCI","1","1"
"epg-ro-digi-animal-world-8603c2e2","RO: Digi ANIMAL WORLD","1","1"
"epg-ro-digi-sport-1-e0d20050","RO: DIGI SPORT 1","1","1"
"epg-ro-digi-life-25d4e57e","RO: DIGI LIFE","1","1"
"AXN.ro","RO: AXN Romania","1","1"
"c9n.py","PY: C9N","1","1"
"epg-pt-tvi-reality-mosaico-8df4b193","PT: TVI REALITY MOSAICO","1","1"
"epg-py-la-tele-a09e39a8","PY: LA TELE","1","1"
"epg-py-paravision-8439b4b8","PY: PARAVISION","1","1"
"epg-py-noticias-f94245b4","PY: Noticias","1","1"
"tvcinetop.pt","PT: TVCINE TOP FHD","1","1"
"tvcineemotion.pt","PT: TVCINE EMOTION FHD","1","1"
"tvificcao.pt","PT: TVI FICCAO FHD","1","1"
"epg-pt-tvi-reality-fhd-2e429929","PT: TVI REALITY FHD","1","1"
"tvi.pt","PT: TVI HEVC","1","1"
"AMC.ro","RO: AMC","1","1"
"epg-ro-agro-tv-542fcbfe","RO: Agro TV","1","1"
"Antena3.ro","RO: Antena 3","1","1"
"AXNBlack.ro","RO: AXN Black","1","1"
"AntenaStars.ro","RO: ANTENA STARS","1","1"
"snt.py","PY: SNT","1","1"
"rpc.py","PY: RPC","1","1"
"epg-py-sur-tv-2e1bfc57","PY: Sur TV","1","1"
"Pro2.ro","RO: ACASA","1","1"
"unicanal.py","PY: UNICANAL","1","1"
"epg-pt-benfica-tv-fhd-6e8dacb7","PT: BENFICA TV FHD","1","1"
"epg-pt-benfica-tv-btv-fhd-62c066c0","PT: BENFICA TV (BTV) FHD","1","1"
"epg-pt-biggs-44e690a9","PT: BIGGS","1","1"
"cacaepesca.pt","PT: CACA E PESCA","1","1"
"blaze.pt","PT: BLAZE FHD","1","1"
"axnwhite.pt","PT: AXN WHITE FHD","1","1"
"epg-pt-axn-movies-fhd-a28fc951","PT: AXN MOVIES FHD","1","1"
"babytv.pt","PT: BABY TV","1","1"
"bbcworldnews.pt","PT: BBC WORLD NEWS","1","1"
"bbcntertainment.pt","PT: BBC ENTERTAINMENT HD","1","1"
"casaecozinha.pt","PT: CASA E COZINHA FHD","1","1"
"cartoonnetwork.pt","PT: CARTOON NETWORK FHD","1","1"
"cbsreality.pt","PT: CBS REALITY HD","1","1"
"cmtv.pt","PT: CMTV FHD","1","1"
"cinemundo.pt","PT: CINE MUNDO FHD","1","1"
"canal180.pt","PT: CANAL 180","1","1"
"cacavision.pt","PT: CACAVISION","1","1"
"panda.pt","PT: CANAL PANDA","1","1"
"cancaonova.pt","PT: CANCAO NOVA HD","1","1"
"canalq.pt","PT: CANAL Q","1","1"
"epg-pt-axn-fhd-feb1a027","PT: AXN FHD","1","1"
"tvpseriale.pl","PL: TVP SERIALE","1","1"
"tvprozrywka.pl","PL: TVP ROZRYWKA","1","1"
"tvpsport.pl","PL: TVP SPORT HD","1","1"
"VOXMusicTV.pl","PL: VOX MUSIC TV","1","1"
"tvs.pl","PL: TVS","1","1"
"tvpinfo.pl","PL: TVP Info HD","1","1"
"tvphistoria.pl","PL: TVP HISTORIA","1","1"
"tvpkultura.pl","PL: TVP Kultura","1","1"
"epg-pl-tvp-primera-hd-71d251be","PL: TVP Primera HD","1","1"
"tvppolonia.pl","PL: TVP POLONIA","1","1"
"abolatv.pt","PT: A BOLA TV FHD","1","1"
"24kitchen.pt","PT: 24 KITCHEN FHD","2","1"
"afromusicchannel.pt","PT: AFRO MUSIC HD","1","1"
"artv.pt","PT: ARTV","1","1"
"amc.pt","PT: AMC FHD","1","1"
"epg-pl-wpolsce-pl-526938ca","PL: wPolsce PL","1","1"
"tnt.pl","PL: Warner TV","1","1"
"ZoomTV.pl","PL: ZOOM TV","1","1"
"canal11.pt","PT: 11 HD","1","1"
"wapatv.us","PR: Wapa","1","1"
"cnbc.pt","PT: CNBC EUROPE","1","1"
"epg-pt-historia-fhd-182e0947","PT: HISTORIA FHD","1","1"
"epg-pt-historia-5459226d","PT: Historia","1","1"
"canalhollywood.pt","PT: HOLLYWOOD FHD","1","1"
"jimjam.pt","PT: JIM JAM HD","1","1"
"investigationdiscovery.pt","PT: ID INVESTIGATION DISCOVERY FHD","1","1"
"fueltv.pt","PT: FUEL TV FHD","1","1"
"foxmovies.pt","PT: FOX MOVIES FHD","1","1"
"ginx.pt","PT: GINX","1","1"
"epg-pt-globo-now-international-hd-a8d9e69e","PT: GLOBO NOW INTERNATIONAL HD","1","1"
"epg-pt-globo-now-dc2969e2","PT: GLOBO NOW","1","1"
"motorvision.pt","PT: MOTORVISION","1","1"
"mezzo.pt","PT: MEZZO FHD","1","1"
"epg-pt-mtv-fhd-c0c356b8","PT: MTV FHD","1","1"
"mycuisinehd.pt","PT: MY CUISINE HD","1","1"
"epg-pt-mtv-portugal-3233dfe4","PT: MTV PORTUGAL","1","1"
"epg-pt-kuriakos-tv-hd-fbca3388","PT: KURIAKOS TV HD","1","1"
"epg-pt-kuriakos-kids-fhd-10bc559b","PT: KURIAKOS Kids FHD","1","1"
"localvisaotv.pt","PT: LOCALVISAO TV HD","1","1"
"luxe.pt","PT: LUXE TV FHD","1","1"
"kombatsport.pt","PT: LOLLY KIDS","1","1"
"foxlife.pt","PT: FOX LIFE FHD","1","1"
"eentertainment.pt","PT: E! ENTERTAINMENT FHD","1","1"
"dogtv.pt","PT: DOG TV FHD","1","1"
"elevensports1.pt","PT: ELEVEN SPORTS 1 FHD","1","1"
"elevensports3.pt","PT: ELEVEN SPORTS 3 FHD","1","1"
"elevensports2.pt","PT: ELEVEN SPORTS 2 FHD","1","1"
"discoverychannel.pt","PT: DISCOVERY CHANNEL FHD","1","1"
"crimeinvestigation.pt","PT: CRIME INVESTIGATION FHD","1","1"
"discoveryshowcase.pt","PT: DISCOVERY SHOWCASE HD","1","1"
"disneyjunior.pt","PT: DISNEY JUNIOR HD","1","1"
"disneychannel.pt","PT: DISNEY CHANNEL FHD","1","1"
"foodnetwork.pt","PT: FOOD NETWORK FHD","1","1"
"eurosport2.pt","PT: EUROSPORT 2 FHD","1","1"
"fox.pt","PT: FOX","1","1"
"foxcrime.pt","PT: FOX CRIME FHD","1","1"
"foxcomedy.pt","PT: FOX COMEDY FHD","1","1"
"elevensports5.pt","PT: ELEVEN SPORTS 5 FHD","1","1"
"elevensports4.pt","PT: ELEVEN SPORTS 4 FHD","1","1"
"elevensports6.pt","PT: ELEVEN SPORTS 6 FHD","1","1"
"eurosport1.pt","PT: EUROSPORT 1 FHD","1","1"
"euronews.pt","PT: EURONEWS HD","1","1"
"epg-br-globo-hd-a5d19b7c","BR: GLOBO HD","1","1"
"epg-br-globo-eptv-sao-carlos-hd-fd98c6f8","BR: GLOBO EPTV SAO CARLOS HD","1","1"
"GloboInternacional.pt","BR: GLOBO INTERNACIONAL HD","1","1"
"epg-br-globo-rbs-porto-alegre-hd-6e12cfc0","BR: GLOBO RBS PORTO ALEGRE HD","1","1"
"globonews.br","BR: GLOBO NEWS HD","1","1"
"epg-br-globo-eptv-campinas-hd-14f9bc40","BR: GLOBO EPTV CAMPINAS HD","1","1"
"futura.br","BR: FUTURA HD","1","1"
"foxsports2.br","BR: FOX SPORTS 2","1","1"
"fx.br","BR: FX FHD","1","1"
"epg-br-globo-brasilia-hd-656e6fd3","BR: GLOBO BRASILIA HD","1","1"
"epg-br-globo-bahia-hd-a6ee33f8","BR: GLOBO BAHIA HD","1","1"
"gloobinho.bt","BR: GLOOBINHO","1","1"
"gloob.br","BR: GLOOB FHD","1","1"
"gnt.br","BR: GNT FHD","1","1"
"hbo2.br","BR: HBO 2 FHD","1","1"
"history2.br","BR: H2 FHD","1","1"
"epg-br-globosat-hd-e7be44a0","BR: GLOBOSAT HD","1","1"
"GloboTVTem Bauru.br","BR: GLOBO TV TEM SOROCABA HD","1","1"
"epg-br-globo-sp-fhd-f93c3d42","BR: GLOBO SP FHD","1","1"
"epg-br-globo-tv-tribuna-hd-c2dfb76e","BR: Globo TV Tribuna HD","1","1"
"epg-br-globo-tv-vanguarda-s-j-dos-campos-287786b5","BR: GLOBO TV VANGUARDA S.J DOS CAMPOS","1","1"
"epg-br-globo-tv-tribuna-santos-hd-de94c1fc","BR: GLOBO TV TRIBUNA SANTOS HD","1","1"
"foxsports.br","BR: FOX SPORTS","1","1"
"discoveryturbo.br","BR: Discovery Turbo FHD","1","1"
"tlc.br","BR: DISCOVERY TLC HD","1","1"
"discoveryworld.br","BR: DISCOVERY WORLD FHD","1","1"
"disneyjunior.br","BR: DISNEY JR FHD","1","1"
"disney.br","BR: DISNEY CHANNEL FHD","1","1"
"discoverytheater.br","BR: DISCOVERY THEATER FHD","1","1"
"discoverchannel.br","BR: DISCOVERY CHANNEL FHD","1","1"
"DAZN.br","BR: DAZN HD","1","1"
"discoveryhomehealth.br","BR: DISCOVERY HOME & HEALTH HD","1","1"
"discoveryscience.br","BR: DISCOVERY SCIENCE HD","1","1"
"discoverykids.br","BR: DISCOVERY KIDS FHD","1","1"
"foodnetwork.br","BR: FOOD NETWORK FHD","1","1"
"fishtv.br","BR: FISH TV","1","1"
"fox.br","BR: FOX FHD","1","1"
"starhits2.br","BR: Fox Premium 2 FHD","1","1"
"foxlife.br","BR: FOX LIFE FHD","1","1"
"espn.br","BR: ESPN FHD","1","1"
"eentertainment.br","BR: E! HD","1","1"
"disneyxd.br","BR: DISNEY XD FHD","1","1"
"ESPNMBR","BR: ESPN 2 HD","1","1"
"espnextra.br","BR: ESPN EXTRA HD","1","1"
"espnbrasil.br","BR: ESPN Brasil HD","1","1"
"hbofamily.br","BR: HBO FAMILY FHD","1","1"
"epg-br-record-campinas-hd-25b1e807","BR: RECORD CAMPINAS HD","1","1"
"epg-br-record-ba-5c42e33e","BR: RECORD BA","1","1"
"epg-br-record-esp-santo-37f4193b","BR: RECORD ESP SANTO","1","1"
"epg-br-record-mg-hd-2331d4c5","BR: RECORD MG HD","1","1"
"epg-br-record-fhd-1ec221fb","BR: RECORD FHD","1","1"
"epg-br-record-amazonas-hd-541e6b5c","BR: RECORD AMAZONAS HD","1","1"
"premiere6.br","BR: PREMIERE 6","1","1"
"premiere5.br","BR: PREMIERE 5","1","1"
"premiere7.br","BR: Premiere 7","1","1"
"premiereclubes.br","BR: PREMIERE CLUBES HEVC","1","1"
"premiere8.br","BR: PREMIERE 8","1","1"
"epg-br-sbt-f0f7b50b","BR: SBT","1","1"
"redevida.br","BR: REDE VIDA","1","1"
"epg-br-sbt-tv-cidade-verde-piaui-9f26e091","BR: SBT TV CIDADE VERDE PIAUI","1","1"
"space.br","BR: SPACE FHD","1","1"
"sony.br","BR: SONY FHD","1","1"
"redetv.br","BR: REDE TV","1","1"
"epg-br-record-nordeste-hd-ba7def9f","BR: RECORD NORDESTE HD","1","1"
"recordnews.br","BR: RECORD NEWS FHD","1","1"
"epg-br-record-rj-hd-9fb185e1","BR: RECORD RJ HD","1","1"
"epg-br-record-sp-hd-d1f67192","BR: RECORD SP HD","1","1"
"epg-br-record-rs-1cd75010","BR: RECORD RS","1","1"
"premiere4.br","BR: PREMIERE 4","1","1"
"lifetime.br","BR: LIFE TIME FHD","1","1"
"investigacaodiscovery.br","BR: ID-INVESTIGACAO DISCOVERY HD","1","1"
"megapix.br","BR: MEGA PIX FHD","1","1"
"epg-br-mtv-live-fhd-c2baa596","BR: MTV LIVE FHD","1","1"
"epg-br-mtv-hd-dbdbd847","BR: MTV HD","1","1"
"historychannel.br","BR: HISTORY CHANNEL HD","1","1"
"hboplusbrasil.br","BR: HBO PLUS FHD","1","1"
"hbo.br","BR: HBO FHD","1","1"
"hbosignature.br","BR: HBO SIGNATURE FHD","1","1"
"hgtv.br","BR: HGTV HD","1","1"
"hboxtreme.br","BR: HBO XTREME FHD","1","1"
"off.br","BR: OFF FHD","1","1"
"nickelodeon.br","BR: nickelodeon HD","1","1"
"paramount.br","BR: PARAMOUNT CHANNEL HD","1","1"
"premiere2.br","BR: PREMIERE 2","1","1"
"premierefc.br","BR: Premiere 1","1","1"
"nickjr.br","BR: NICK JR FHD","1","1"
"musicboxbrazil.br","BR: MUSIC BOX BRAZIL","1","1"
"multishow.br","BR: MULTISHOW FHD","1","1"
"nationalgeographic.br","BR: NAT GEO FHD","1","1"
"natgeowild.br","BR: NAT GEO WILD FHD","1","1"
"natgeokids.br","BR: NAT GEO KIDS FHD","1","1"
"curta.br","BR: CURTA!","1","1"
"epg-bg-bnt-4-hd-c7268e1c","BG: BNT 4 HD","1","1"
"epg-bg-bnt-2-hd-efbbd567","BG: BNT 2 HD","1","1"
"epg-bg-bnt3-hd-e8c34c69","BG: BNT3 HD","1","1"
"bTVAction.bg","BG: bTV Action HD","1","1"
"BoxTV.bg","BG: Box TV FHD","1","1"
"epg-bg-bnt-1-hd-95759be1","BG: BNT 1 HD","1","1"
"beinsports1en.qa","BeIN Sports English 1 HD","1","1"
"beinsports2en.qa","BeIN SPORTS 2 English FHD","1","1"
"AlfaTV.fi","BG: Alfa TV","1","1"
"4Music.uk","BG: BG Music HD","1","1"
"BalkanikaMusicTv.hr","BG: Balkanika Music HD","1","1"
"DiemaSport.bg","BG: Diema Sport 1 HD","1","1"
"DiemaFamily.bg","BG: Diema Family HD","1","1"
"DiemaSport2.bg","BG: Diema Sport 2 FHD","1","1"
"epg-bg-duck-tv-66e85ebf","BG: Duck TV","1","1"
"Diema.bg","BG: DIEMA TV","1","1"
"Cinemax.bg","BG: Cinemax HD","1","1"
"bTVComedy.bg","BG: BTV COMEDY","1","1"
"bTVCinema.bg","BG: BTV CINEMA","1","1"
"epg-bg-btv-hd-7141306d","BG: BTV HD","1","1"
"Cinemax2.bg","BG: Cinemax 2 HD","1","1"
"epg-bg-btv-lady-70926dfd","BG: bTV Lady","1","1"
"ZesTV.be","BE: ZES HD","1","1"
"epg-be-ketnet-hd-0eb25632","BE: Ketnet HD","1","1"
"ElevenSports2FR.be","BE: ELEVEN SPORTS 2 FHD","1","1"
"epg-be-ketnet-junior-9ab199cc","BE: Ketnet Junior","1","1"
"LaUne.be","BE: LA UNE FHD","1","1"
"LaDeux.be","BE: LA DEUX FHD","1","1"
"ElevenSports1FR.be","BE: ELEVEN SPORTS 1 FHD","1","1"
"BX1.be","BE: Bx1 Belge","1","1"
"AB3.fr","BE: AB3 HD","1","1"
"CanalZoom.be","BE: Canal Zoom","1","1"
"ClubRTL.lu","BE: CLUB RTL FHD","1","1"
"Canvas.be","BE: CANVAS FHD","1","1"
"VOOSportWorld1.be","BE: Voo Sport World 1 HD","1","1"
"VOOSport1fr.be","BE: VOO SPORT 1 FHD","1","1"
"VOOSportWorld2.be","BE: VOO SPORT WORLD 2 FHD","1","1"
"Cinema1.sa","BE: VTM 2 HD","1","1"
"VOOSportWorld3.be","BE: VOO SPORT WORLD 3 FHD","1","1"
"vitaya.be","BE: VITAYA FHD","1","1"
"VijfTV.be","BE: Play 5 (VIJF) HD","1","1"
"LN24.be","BE: LN24","1","1"
"PlugRTL.lu","BE: PLUG RTL FHD","1","1"
"Vier.be","BE: VIER FHD","1","1"
"RTLTVI.be","BE: RTL TVI FHD","1","1"
"Eurosport2.bg","BG: EUROSPORT 2 FHD","1","1"
"arte1.br","BR: ARTE 1 FHD","1","1"
"animalplanet.br","BR: ANIMAL PLANET 4K","1","1"
"axn.br","BR: AXN FHD","1","1"
"band.br","BR: BAND CAMPINAS HD","1","1"
"babytv.br","BR: BABY TV HD","1","1"
"amc.br","BR: AMC HD","1","1"
"BirminghamTV.uk","BIH: TV USK","1","1"
"BiBi.vn","BIH: OBN","1","1"
"BookTelevision.ca","BO: Bolivision HD","1","1"
"aande.br","BR: A&E FHD","1","1"
"BigMagic.in","BO: Gigavision","1","1"
"cnnbrasil.br","BR: CNN BRASIL HD","1","1"
"cinemax.br","BR: CINEMAX FHD","1","1"
"combate.br","BR: COMBATE FHD","1","1"
"cultura.br","BR: CULTURA HD","1","1"
